,video,frame,Risk_Obj_feature,Risk_Obj_No
78,000849,28,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 533.0, ""1"": 620.0, ""2"": 685.0, ""3"": 631.0}, ""y1"": {""0"": 375.0, ""1"": 378.0, ""2"": 383.0, ""3"": 374.0}, ""x2"": {""0"": 634.0, ""1"": 697.0, ""2"": 752.0, ""3"": 693.0}, ""y2"": {""0"": 465.0, ""1"": 449.0, ""2"": 436.0, ""3"": 418.0}}",4
79,000849,29,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 533.0, ""1"": 620.0, ""2"": 685.0, ""3"": 631.0}, ""y1"": {""0"": 375.0, ""1"": 378.0, ""2"": 383.0, ""3"": 374.0}, ""x2"": {""0"": 634.0, ""1"": 697.0, ""2"": 775.0, ""3"": 693.0}, ""y2"": {""0"": 465.0, ""1"": 449.0, ""2"": 439.0, ""3"": 418.0}}",4
80,000849,30,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 533.0, ""1"": 607.0, ""2"": 695.0, ""3"": 625.0}, ""y1"": {""0"": 375.0, ""1"": 359.0, ""2"": 386.0, ""3"": 374.0}, ""x2"": {""0"": 634.0, ""1"": 686.0, ""2"": 790.0, ""3"": 693.0}, ""y2"": {""0"": 465.0, ""1"": 452.0, ""2"": 448.0, ""3"": 441.0}}",4
81,000849,31,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 538.0, ""1"": 607.0, ""2"": 703.0, ""3"": 616.0}, ""y1"": {""0"": 375.0, ""1"": 359.0, ""2"": 387.0, ""3"": 374.0}, ""x2"": {""0"": 621.0, ""1"": 686.0, ""2"": 798.0, ""3"": 693.0}, ""y2"": {""0"": 465.0, ""1"": 452.0, ""2"": 449.0, ""3"": 441.0}}",4
82,000849,32,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 548.0, ""1"": 607.0, ""2"": 715.0, ""3"": 607.0}, ""y1"": {""0"": 367.0, ""1"": 359.0, ""2"": 384.0, ""3"": 374.0}, ""x2"": {""0"": 611.0, ""1"": 686.0, ""2"": 810.0, ""3"": 684.0}, ""y2"": {""0"": 457.0, ""1"": 452.0, ""2"": 446.0, ""3"": 441.0}}",4
83,000849,33,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 548.0, ""1"": 607.0, ""2"": 715.0, ""3"": 603.0}, ""y1"": {""0"": 367.0, ""1"": 359.0, ""2"": 384.0, ""3"": 374.0}, ""x2"": {""0"": 611.0, ""1"": 686.0, ""2"": 801.0, ""3"": 682.0}, ""y2"": {""0"": 457.0, ""1"": 452.0, ""2"": 446.0, ""3"": 441.0}}",4
84,000849,34,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 548.0, ""1"": 607.0, ""2"": 724.0, ""3"": 603.0}, ""y1"": {""0"": 367.0, ""1"": 366.0, ""2"": 387.0, ""3"": 374.0}, ""x2"": {""0"": 611.0, ""1"": 686.0, ""2"": 810.0, ""3"": 682.0}, ""y2"": {""0"": 457.0, ""1"": 452.0, ""2"": 449.0, ""3"": 441.0}}",4
85,000849,35,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 548.0, ""1"": 607.0, ""2"": 747.0, ""3"": 598.0}, ""y1"": {""0"": 367.0, ""1"": 372.0, ""2"": 387.0, ""3"": 374.0}, ""x2"": {""0"": 611.0, ""1"": 686.0, ""2"": 810.0, ""3"": 677.0}, ""y2"": {""0"": 457.0, ""1"": 458.0, ""2"": 449.0, ""3"": 441.0}}",4
86,000849,36,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 607.0, ""2"": 756.0, ""3"": 598.0}, ""y1"": {""0"": 386.0, ""1"": 407.0, ""2"": 395.0, ""3"": 374.0}, ""x2"": {""0"": 622.0, ""1"": 685.0, ""2"": 819.0, ""3"": 677.0}, ""y2"": {""0"": 476.0, ""1"": 465.0, ""2"": 457.0, ""3"": 441.0}}",4
87,000849,37,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 610.0, ""2"": 764.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 416.0, ""2"": 396.0, ""3"": 383.0}, ""x2"": {""0"": 622.0, ""1"": 690.0, ""2"": 827.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 475.0, ""2"": 458.0, ""3"": 450.0}}",4
88,000849,38,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 610.0, ""2"": 764.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 416.0, ""2"": 396.0, ""3"": 383.0}, ""x2"": {""0"": 622.0, ""1"": 690.0, ""2"": 837.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 475.0, ""2"": 464.0, ""3"": 450.0}}",4
89,000849,39,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 610.0, ""2"": 779.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 416.0, ""2"": 396.0, ""3"": 383.0}, ""x2"": {""0"": 622.0, ""1"": 690.0, ""2"": 842.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 475.0, ""2"": 464.0, ""3"": 450.0}}",4
90,000849,40,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 610.0, ""2"": 779.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 416.0, ""2"": 396.0, ""3"": 381.0}, ""x2"": {""0"": 622.0, ""1"": 704.0, ""2"": 842.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 485.0, ""2"": 464.0, ""3"": 450.0}}",4
91,000849,41,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 559.0, ""1"": 610.0, ""2"": 779.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 427.0, ""2"": 396.0, ""3"": 381.0}, ""x2"": {""0"": 622.0, ""1"": 714.0, ""2"": 842.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 485.0, ""2"": 464.0, ""3"": 450.0}}",4
92,000849,42,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 551.0, ""1"": 618.0, ""2"": 784.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 432.0, ""2"": 395.0, ""3"": 381.0}, ""x2"": {""0"": 622.0, ""1"": 715.0, ""2"": 861.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 489.0, ""2"": 463.0, ""3"": 450.0}}",4
93,000849,43,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 551.0, ""1"": 618.0, ""2"": 792.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 432.0, ""2"": 399.0, ""3"": 381.0}, ""x2"": {""0"": 622.0, ""1"": 715.0, ""2"": 857.0, ""3"": 676.0}, ""y2"": {""0"": 476.0, ""1"": 489.0, ""2"": 464.0, ""3"": 450.0}}",4
94,000849,44,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 541.0, ""1"": 631.0, ""2"": 792.0, ""3"": 597.0}, ""y1"": {""0"": 386.0, ""1"": 433.0, ""2"": 399.0, ""3"": 381.0}, ""x2"": {""0"": 622.0, ""1"": 728.0, ""2"": 865.0, ""3"": 676.0}, ""y2"": {""0"": 483.0, ""1"": 490.0, ""2"": 464.0, ""3"": 450.0}}",4
95,000849,45,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 537.0, ""1"": 631.0, ""2"": 797.0, ""3"": 597.0}, ""y1"": {""0"": 394.0, ""1"": 433.0, ""2"": 403.0, ""3"": 381.0}, ""x2"": {""0"": 618.0, ""1"": 728.0, ""2"": 865.0, ""3"": 676.0}, ""y2"": {""0"": 491.0, ""1"": 490.0, ""2"": 464.0, ""3"": 450.0}}",4
96,000849,46,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 532.0, ""1"": 631.0, ""2"": 797.0, ""3"": 597.0}, ""y1"": {""0"": 394.0, ""1"": 433.0, ""2"": 403.0, ""3"": 381.0}, ""x2"": {""0"": 618.0, ""1"": 728.0, ""2"": 865.0, ""3"": 676.0}, ""y2"": {""0"": 491.0, ""1"": 490.0, ""2"": 464.0, ""3"": 450.0}}",4
97,000849,47,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 526.0, ""1"": 640.0, ""2"": 807.0, ""3"": 597.0}, ""y1"": {""0"": 394.0, ""1"": 433.0, ""2"": 403.0, ""3"": 381.0}, ""x2"": {""0"": 612.0, ""1"": 746.0, ""2"": 875.0, ""3"": 676.0}, ""y2"": {""0"": 491.0, ""1"": 490.0, ""2"": 464.0, ""3"": 450.0}}",4
98,000849,48,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 507.0, ""1"": 640.0, ""2"": 807.0, ""3"": 589.0}, ""y1"": {""0"": 394.0, ""1"": 433.0, ""2"": 403.0, ""3"": 381.0}, ""x2"": {""0"": 612.0, ""1"": 746.0, ""2"": 875.0, ""3"": 676.0}, ""y2"": {""0"": 501.0, ""1"": 490.0, ""2"": 464.0, ""3"": 470.0}}",4
99,000849,49,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}, ""x1"": {""0"": 496.0, ""1"": 640.0, ""2"": 807.0, ""3"": 589.0}, ""y1"": {""0"": 394.0, ""1"": 433.0, ""2"": 410.0, ""3"": 381.0}, ""x2"": {""0"": 601.0, ""1"": 746.0, ""2"": 869.0, ""3"": 676.0}, ""y2"": {""0"": 501.0, ""1"": 490.0, ""2"": 464.0, ""3"": 470.0}}",4
100,000494,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
101,000494,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
102,000494,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
103,000494,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
104,000494,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
105,000494,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
106,000494,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
107,000494,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
108,000494,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
109,000494,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
110,000494,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
111,000494,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
112,000494,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
113,000494,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 589.0}, ""y1"": {""0"": 364.0}, ""x2"": {""0"": 666.0}, ""y2"": {""0"": 423.0}}",1
114,000494,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 584.0}, ""y1"": {""0"": 365.0}, ""x2"": {""0"": 661.0}, ""y2"": {""0"": 424.0}}",1
115,000494,15,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 584.0, ""1"": 524.0}, ""y1"": {""0"": 365.0, ""1"": 386.0}, ""x2"": {""0"": 661.0, ""1"": 551.0}, ""y2"": {""0"": 424.0, ""1"": 400.0}}",2
116,000494,16,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 584.0, ""1"": 524.0}, ""y1"": {""0"": 365.0, ""1"": 386.0}, ""x2"": {""0"": 661.0, ""1"": 551.0}, ""y2"": {""0"": 424.0, ""1"": 400.0}}",2
117,000494,17,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 584.0, ""1"": 517.0}, ""y1"": {""0"": 365.0, ""1"": 385.0}, ""x2"": {""0"": 661.0, ""1"": 551.0}, ""y2"": {""0"": 424.0, ""1"": 400.0}}",2
118,000494,18,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 584.0, ""1"": 507.0}, ""y1"": {""0"": 365.0, ""1"": 376.0}, ""x2"": {""0"": 661.0, ""1"": 551.0}, ""y2"": {""0"": 424.0, ""1"": 400.0}}",2
119,000494,19,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 584.0, ""1"": 507.0}, ""y1"": {""0"": 365.0, ""1"": 376.0}, ""x2"": {""0"": 661.0, ""1"": 551.0}, ""y2"": {""0"": 424.0, ""1"": 400.0}}",2
120,000494,20,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 574.0, ""1"": 507.0}, ""y1"": {""0"": 363.0, ""1"": 376.0}, ""x2"": {""0"": 651.0, ""1"": 551.0}, ""y2"": {""0"": 422.0, ""1"": 400.0}}",2
121,000494,21,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 574.0, ""1"": 507.0}, ""y1"": {""0"": 363.0, ""1"": 376.0}, ""x2"": {""0"": 651.0, ""1"": 551.0}, ""y2"": {""0"": 422.0, ""1"": 400.0}}",2
122,000494,22,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 567.0, ""1"": 498.0}, ""y1"": {""0"": 361.0, ""1"": 376.0}, ""x2"": {""0"": 644.0, ""1"": 545.0}, ""y2"": {""0"": 420.0, ""1"": 400.0}}",2
123,000494,23,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 564.0, ""1"": 487.0}, ""y1"": {""0"": 365.0, ""1"": 376.0}, ""x2"": {""0"": 641.0, ""1"": 545.0}, ""y2"": {""0"": 424.0, ""1"": 408.0}}",2
124,000494,24,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 561.0, ""1"": 487.0}, ""y1"": {""0"": 363.0, ""1"": 376.0}, ""x2"": {""0"": 638.0, ""1"": 545.0}, ""y2"": {""0"": 422.0, ""1"": 408.0}}",2
125,000494,25,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 554.0, ""1"": 482.0}, ""y1"": {""0"": 365.0, ""1"": 376.0}, ""x2"": {""0"": 631.0, ""1"": 542.0}, ""y2"": {""0"": 424.0, ""1"": 410.0}}",2
126,000494,26,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 554.0, ""1"": 471.0}, ""y1"": {""0"": 365.0, ""1"": 376.0}, ""x2"": {""0"": 631.0, ""1"": 542.0}, ""y2"": {""0"": 424.0, ""1"": 415.0}}",2
127,000494,27,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 548.0, ""1"": 471.0}, ""y1"": {""0"": 369.0, ""1"": 376.0}, ""x2"": {""0"": 625.0, ""1"": 542.0}, ""y2"": {""0"": 428.0, ""1"": 415.0}}",2
128,000494,28,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 543.0, ""1"": 469.0}, ""y1"": {""0"": 369.0, ""1"": 375.0}, ""x2"": {""0"": 620.0, ""1"": 542.0}, ""y2"": {""0"": 428.0, ""1"": 415.0}}",2
129,000494,29,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 543.0, ""1"": 463.0}, ""y1"": {""0"": 369.0, ""1"": 366.0}, ""x2"": {""0"": 620.0, ""1"": 542.0}, ""y2"": {""0"": 428.0, ""1"": 415.0}}",2
130,000494,30,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 543.0, ""1"": 463.0}, ""y1"": {""0"": 369.0, ""1"": 366.0}, ""x2"": {""0"": 620.0, ""1"": 542.0}, ""y2"": {""0"": 428.0, ""1"": 415.0}}",2
131,000494,31,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 538.0, ""1"": 455.0}, ""y1"": {""0"": 364.0, ""1"": 361.0}, ""x2"": {""0"": 615.0, ""1"": 534.0}, ""y2"": {""0"": 423.0, ""1"": 417.0}}",2
132,000494,32,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 535.0, ""1"": 455.0}, ""y1"": {""0"": 364.0, ""1"": 361.0}, ""x2"": {""0"": 615.0, ""1"": 534.0}, ""y2"": {""0"": 428.0, ""1"": 417.0}}",2
133,000494,33,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 535.0, ""1"": 455.0}, ""y1"": {""0"": 364.0, ""1"": 361.0}, ""x2"": {""0"": 615.0, ""1"": 534.0}, ""y2"": {""0"": 428.0, ""1"": 417.0}}",2
134,000494,34,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 535.0, ""1"": 455.0}, ""y1"": {""0"": 364.0, ""1"": 364.0}, ""x2"": {""0"": 615.0, ""1"": 542.0}, ""y2"": {""0"": 428.0, ""1"": 417.0}}",2
135,000494,35,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 535.0, ""1"": 455.0}, ""y1"": {""0"": 358.0, ""1"": 356.0}, ""x2"": {""0"": 630.0, ""1"": 552.0}, ""y2"": {""0"": 428.0, ""1"": 419.0}}",2
136,000494,36,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 546.0, ""1"": 464.0}, ""y1"": {""0"": 353.0, ""1"": 358.0}, ""x2"": {""0"": 641.0, ""1"": 561.0}, ""y2"": {""0"": 423.0, ""1"": 421.0}}",2
137,000494,37,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 546.0, ""1"": 464.0}, ""y1"": {""0"": 353.0, ""1"": 358.0}, ""x2"": {""0"": 641.0, ""1"": 568.0}, ""y2"": {""0"": 423.0, ""1"": 422.0}}",2
138,000494,38,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 560.0, ""1"": 468.0}, ""y1"": {""0"": 352.0, ""1"": 361.0}, ""x2"": {""0"": 655.0, ""1"": 572.0}, ""y2"": {""0"": 422.0, ""1"": 425.0}}",2
139,000494,39,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 566.0, ""1"": 468.0}, ""y1"": {""0"": 352.0, ""1"": 361.0}, ""x2"": {""0"": 661.0, ""1"": 586.0}, ""y2"": {""0"": 422.0, ""1"": 430.0}}",2
140,000494,40,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 572.0, ""1"": 474.0}, ""y1"": {""0"": 352.0, ""1"": 362.0}, ""x2"": {""0"": 667.0, ""1"": 592.0}, ""y2"": {""0"": 422.0, ""1"": 431.0}}",2
141,000494,41,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 588.0, ""1"": 474.0}, ""y1"": {""0"": 352.0, ""1"": 362.0}, ""x2"": {""0"": 683.0, ""1"": 621.0}, ""y2"": {""0"": 422.0, ""1"": 434.0}}",2
142,000494,42,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 608.0, ""1"": 474.0}, ""y1"": {""0"": 352.0, ""1"": 362.0}, ""x2"": {""0"": 703.0, ""1"": 612.0}, ""y2"": {""0"": 422.0, ""1"": 435.0}}",2
143,000494,43,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 647.0, ""1"": 487.0}, ""y1"": {""0"": 352.0, ""1"": 356.0}, ""x2"": {""0"": 736.0, ""1"": 646.0}, ""y2"": {""0"": 422.0, ""1"": 446.0}}",2
144,000494,44,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 677.0, ""1"": 492.0}, ""y1"": {""0"": 344.0, ""1"": 356.0}, ""x2"": {""0"": 766.0, ""1"": 676.0}, ""y2"": {""0"": 414.0, ""1"": 449.0}}",2
145,000494,45,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 718.0, ""1"": 516.0}, ""y1"": {""0"": 343.0, ""1"": 345.0}, ""x2"": {""0"": 807.0, ""1"": 706.0}, ""y2"": {""0"": 413.0, ""1"": 444.0}}",2
146,000494,46,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 755.0, ""1"": 530.0}, ""y1"": {""0"": 343.0, ""1"": 345.0}, ""x2"": {""0"": 844.0, ""1"": 741.0}, ""y2"": {""0"": 413.0, ""1"": 446.0}}",2
147,000494,47,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 805.0, ""1"": 564.0}, ""y1"": {""0"": 343.0, ""1"": 352.0}, ""x2"": {""0"": 894.0, ""1"": 775.0}, ""y2"": {""0"": 413.0, ""1"": 453.0}}",2
148,000494,48,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 826.0, ""1"": 601.0}, ""y1"": {""0"": 346.0, ""1"": 340.0}, ""x2"": {""0"": 965.0, ""1"": 839.0}, ""y2"": {""0"": 426.0, ""1"": 466.0}}",2
149,000494,49,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 872.0, ""1"": 616.0}, ""y1"": {""0"": 345.0, ""1"": 343.0}, ""x2"": {""0"": 1021.0, ""1"": 885.0}, ""y2"": {""0"": 421.0, ""1"": 469.0}}",2
150,000796,0,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 403.0, ""1"": 597.0}, ""y1"": {""0"": 364.0, ""1"": 402.0}, ""x2"": {""0"": 573.0, ""1"": 650.0}, ""y2"": {""0"": 503.0, ""1"": 449.0}}",2
151,000796,1,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 409.0, ""1"": 597.0}, ""y1"": {""0"": 364.0, ""1"": 402.0}, ""x2"": {""0"": 579.0, ""1"": 650.0}, ""y2"": {""0"": 503.0, ""1"": 449.0}}",2
152,000796,2,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 417.0, ""1"": 597.0}, ""y1"": {""0"": 369.0, ""1"": 402.0}, ""x2"": {""0"": 580.0, ""1"": 650.0}, ""y2"": {""0"": 502.0, ""1"": 449.0}}",2
153,000796,3,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 427.0, ""1"": 600.0}, ""y1"": {""0"": 364.0, ""1"": 402.0}, ""x2"": {""0"": 588.0, ""1"": 651.0}, ""y2"": {""0"": 492.0, ""1"": 441.0}}",2
154,000796,4,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 427.0, ""1"": 600.0}, ""y1"": {""0"": 364.0, ""1"": 402.0}, ""x2"": {""0"": 588.0, ""1"": 651.0}, ""y2"": {""0"": 492.0, ""1"": 441.0}}",2
155,000796,5,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 447.0, ""1"": 600.0}, ""y1"": {""0"": 369.0, ""1"": 402.0}, ""x2"": {""0"": 588.0, ""1"": 651.0}, ""y2"": {""0"": 492.0, ""1"": 441.0}}",2
156,000796,6,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 456.0, ""1"": 600.0}, ""y1"": {""0"": 369.0, ""1"": 402.0}, ""x2"": {""0"": 597.0, ""1"": 651.0}, ""y2"": {""0"": 492.0, ""1"": 441.0}}",2
157,000796,7,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 463.0, ""1"": 600.0}, ""y1"": {""0"": 369.0, ""1"": 402.0}, ""x2"": {""0"": 598.0, ""1"": 651.0}, ""y2"": {""0"": 483.0, ""1"": 441.0}}",2
158,000796,8,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 463.0, ""1"": 600.0}, ""y1"": {""0"": 369.0, ""1"": 402.0}, ""x2"": {""0"": 598.0, ""1"": 651.0}, ""y2"": {""0"": 483.0, ""1"": 441.0}}",2
159,000796,9,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2}, ""x1"": {""0"": 469.0, ""1"": 600.0, ""2"": 1.0}, ""y1"": {""0"": 373.0, ""1"": 402.0, ""2"": 499.0}, ""x2"": {""0"": 598.0, ""1"": 651.0, ""2"": 68.0}, ""y2"": {""0"": 483.0, ""1"": 441.0, ""2"": 717.0}}",3
160,000796,10,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2}, ""x1"": {""0"": 469.0, ""1"": 600.0, ""2"": 1.0}, ""y1"": {""0"": 373.0, ""1"": 402.0, ""2"": 433.0}, ""x2"": {""0"": 598.0, ""1"": 651.0, ""2"": 130.0}, ""y2"": {""0"": 483.0, ""1"": 441.0, ""2"": 716.0}}",3
161,000796,11,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2}, ""x1"": {""0"": 479.0, ""1"": 600.0, ""2"": 1.0}, ""y1"": {""0"": 383.0, ""1"": 402.0, ""2"": 369.0}, ""x2"": {""0"": 598.0, ""1"": 651.0, ""2"": 204.0}, ""y2"": {""0"": 484.0, ""1"": 441.0, ""2"": 716.0}}",3
162,000796,12,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2}, ""x1"": {""0"": 479.0, ""1"": 601.0, ""2"": 1.0}, ""y1"": {""0"": 383.0, ""1"": 410.0, ""2"": 286.0}, ""x2"": {""0"": 598.0, ""1"": 648.0, ""2"": 249.0}, ""y2"": {""0"": 484.0, ""1"": 449.0, ""2"": 716.0}}",3
163,000796,13,"{""region_id"": {""0"": 0, ""1"": 1, ""2"": 2}, ""x1"": {""0"": 479.0, ""1"": 601.0, ""2"": 1.0}, ""y1"": {""0"": 383.0, ""1"": 410.0, ""2"": 246.0}, ""x2"": {""0"": 598.0, ""1"": 648.0, ""2"": 306.0}, ""y2"": {""0"": 484.0, ""1"": 449.0, ""2"": 716.0}}",3
